3.23467s	CWnd: 67588 KB
3.23561s	CWnd: 67592 KB
3.23656s	CWnd: 67596 KB
3.2375s	CWnd: 67600 KB
3.23844s	CWnd: 67604 KB
3.23939s	CWnd: 67608 KB
3.24033s	CWnd: 67612 KB
3.24128s	CWnd: 67616 KB
3.24222s	CWnd: 67620 KB
3.24316s	CWnd: 67624 KB
3.24411s	CWnd: 67628 KB
3.24505s	CWnd: 67632 KB
3.246s	CWnd: 67636 KB
3.24694s	CWnd: 67640 KB
3.24788s	CWnd: 67644 KB
3.24883s	CWnd: 67648 KB
3.24977s	CWnd: 67652 KB
3.25072s	CWnd: 67656 KB
3.25166s	CWnd: 67660 KB
3.2526s	CWnd: 67664 KB
3.25355s	CWnd: 67668 KB
3.25449s	CWnd: 67672 KB
3.25544s	CWnd: 67676 KB
3.25638s	CWnd: 67680 KB
3.25732s	CWnd: 67684 KB
3.25827s	CWnd: 67688 KB
3.25921s	CWnd: 67692 KB
3.26016s	CWnd: 67696 KB
3.2611s	CWnd: 67700 KB
3.26204s	CWnd: 67704 KB
3.26299s	CWnd: 67708 KB
3.26393s	CWnd: 67712 KB
3.26488s	CWnd: 67716 KB
3.26582s	CWnd: 67720 KB
3.26676s	CWnd: 67724 KB
3.26771s	CWnd: 67728 KB
3.26865s	CWnd: 67732 KB
3.2696s	CWnd: 67736 KB
3.27054s	CWnd: 67740 KB
3.27148s	CWnd: 67744 KB
3.27243s	CWnd: 67748 KB
3.27337s	CWnd: 67752 KB
3.27432s	CWnd: 67756 KB
3.27526s	CWnd: 67760 KB
3.2762s	CWnd: 67764 KB
3.27715s	CWnd: 67768 KB
3.27809s	CWnd: 67772 KB
3.27904s	CWnd: 67776 KB
3.27998s	CWnd: 67780 KB
3.28092s	CWnd: 67784 KB
3.28187s	CWnd: 67788 KB
3.28281s	CWnd: 67792 KB
3.28376s	CWnd: 67796 KB
3.2847s	CWnd: 67800 KB
3.28564s	CWnd: 67804 KB
3.28659s	CWnd: 67808 KB
3.28753s	CWnd: 67812 KB
3.28848s	CWnd: 67816 KB
3.28942s	CWnd: 67820 KB
3.29036s	CWnd: 67824 KB
3.29131s	CWnd: 67828 KB
3.29225s	CWnd: 67832 KB
3.2932s	CWnd: 67836 KB
3.29414s	CWnd: 67840 KB
3.29508s	CWnd: 67844 KB
3.29603s	CWnd: 67848 KB
3.29697s	CWnd: 67852 KB
3.29792s	CWnd: 67856 KB
3.29886s	CWnd: 67860 KB
3.2998s	CWnd: 67864 KB
3.30075s	CWnd: 67868 KB
3.30169s	CWnd: 67872 KB
3.30264s	CWnd: 67876 KB
3.30358s	CWnd: 67880 KB
3.30452s	CWnd: 67884 KB
3.30547s	CWnd: 67888 KB
3.30641s	CWnd: 67892 KB
3.30736s	CWnd: 67896 KB
3.3083s	CWnd: 67900 KB
3.30924s	CWnd: 67904 KB
3.31019s	CWnd: 67908 KB
3.31113s	CWnd: 67912 KB
3.31208s	CWnd: 67916 KB
3.31302s	CWnd: 67920 KB
3.31396s	CWnd: 67924 KB
3.31491s	CWnd: 67928 KB
3.31585s	CWnd: 67932 KB
3.3168s	CWnd: 67936 KB
3.31774s	CWnd: 67940 KB
3.31868s	CWnd: 67944 KB
3.31963s	CWnd: 67948 KB
3.32057s	CWnd: 67952 KB
3.32152s	CWnd: 67956 KB
3.32246s	CWnd: 67960 KB
3.3234s	CWnd: 67964 KB
3.32435s	CWnd: 67968 KB
3.32529s	CWnd: 67972 KB
3.32624s	CWnd: 67976 KB
3.32718s	CWnd: 67980 KB
3.32812s	CWnd: 67984 KB
3.32907s	CWnd: 67988 KB
3.33001s	CWnd: 67992 KB
3.33096s	CWnd: 67996 KB
3.3319s	CWnd: 68000 KB
3.33284s	CWnd: 68004 KB
3.33379s	CWnd: 68008 KB
3.33473s	CWnd: 68012 KB
3.33568s	CWnd: 68016 KB
3.33662s	CWnd: 68020 KB
3.33756s	CWnd: 68024 KB
3.33851s	CWnd: 68028 KB
3.33945s	CWnd: 68032 KB
3.3404s	CWnd: 68036 KB
3.34134s	CWnd: 68040 KB
3.34228s	CWnd: 68044 KB
3.34323s	CWnd: 68048 KB
3.34417s	CWnd: 68052 KB
3.34512s	CWnd: 68056 KB
3.34606s	CWnd: 68060 KB
3.347s	CWnd: 68064 KB
3.34795s	CWnd: 68068 KB
3.34889s	CWnd: 68072 KB
3.34984s	CWnd: 68076 KB
3.35078s	CWnd: 68080 KB
3.35172s	CWnd: 68084 KB
3.35267s	CWnd: 68088 KB
3.35361s	CWnd: 68092 KB
3.35456s	CWnd: 68096 KB
3.3555s	CWnd: 68100 KB
3.35644s	CWnd: 68104 KB
3.35739s	CWnd: 68108 KB
3.35833s	CWnd: 68112 KB
3.35928s	CWnd: 68116 KB
3.36022s	CWnd: 68120 KB
3.36116s	CWnd: 68124 KB
3.36211s	CWnd: 68128 KB
3.36305s	CWnd: 68132 KB
3.364s	CWnd: 68136 KB
3.36494s	CWnd: 68140 KB
3.36588s	CWnd: 68144 KB
3.36683s	CWnd: 68148 KB
3.36777s	CWnd: 68152 KB
3.36872s	CWnd: 68156 KB
3.36966s	CWnd: 68160 KB
3.3706s	CWnd: 68164 KB
3.37155s	CWnd: 68168 KB
3.37249s	CWnd: 68172 KB
3.37344s	CWnd: 68176 KB
3.37438s	CWnd: 68180 KB
3.37532s	CWnd: 68184 KB
3.37627s	CWnd: 68188 KB
3.37721s	CWnd: 68192 KB
3.37816s	CWnd: 68196 KB
3.3791s	CWnd: 68200 KB
3.38004s	CWnd: 68204 KB
3.38099s	CWnd: 68208 KB
3.38193s	CWnd: 68212 KB
3.38288s	CWnd: 68216 KB
3.38382s	CWnd: 68220 KB
3.38476s	CWnd: 68224 KB
3.38571s	CWnd: 68228 KB
3.38665s	CWnd: 68232 KB
3.3876s	CWnd: 68236 KB
3.38854s	CWnd: 68240 KB
3.38948s	CWnd: 68244 KB
3.39043s	CWnd: 68248 KB
3.39137s	CWnd: 68252 KB
3.39232s	CWnd: 68256 KB
3.39326s	CWnd: 68260 KB
3.3942s	CWnd: 68264 KB
3.39515s	CWnd: 68268 KB
3.39609s	CWnd: 68272 KB
3.39704s	CWnd: 68276 KB
3.39798s	CWnd: 68280 KB
3.39892s	CWnd: 68284 KB
3.39987s	CWnd: 68288 KB
3.40081s	CWnd: 68292 KB
3.40176s	CWnd: 68296 KB
3.4027s	CWnd: 68300 KB
3.40364s	CWnd: 68304 KB
3.40459s	CWnd: 68308 KB
3.40553s	CWnd: 68312 KB
3.40648s	CWnd: 68316 KB
3.40742s	CWnd: 68320 KB
3.40836s	CWnd: 68324 KB
3.40931s	CWnd: 68328 KB
3.41025s	CWnd: 68332 KB
3.4112s	CWnd: 68336 KB
3.41214s	CWnd: 68340 KB
3.41308s	CWnd: 68344 KB
3.41403s	CWnd: 68348 KB
3.41497s	CWnd: 68352 KB
3.41592s	CWnd: 68356 KB
3.41686s	CWnd: 68360 KB
3.4178s	CWnd: 68364 KB
3.41875s	CWnd: 68368 KB
3.41969s	CWnd: 68372 KB
3.42064s	CWnd: 68376 KB
3.42158s	CWnd: 68380 KB
3.42252s	CWnd: 68384 KB
3.42347s	CWnd: 68388 KB
3.42441s	CWnd: 68392 KB
3.42536s	CWnd: 68396 KB
3.4263s	CWnd: 68400 KB
3.42724s	CWnd: 68404 KB
3.42819s	CWnd: 68408 KB
3.42913s	CWnd: 68412 KB
3.43008s	CWnd: 68416 KB
3.43102s	CWnd: 68420 KB
3.43196s	CWnd: 68424 KB
3.43291s	CWnd: 68428 KB
3.43385s	CWnd: 68432 KB
3.4348s	CWnd: 68436 KB
3.43574s	CWnd: 68440 KB
3.43668s	CWnd: 68444 KB
3.43763s	CWnd: 68448 KB
3.43857s	CWnd: 68452 KB
3.43952s	CWnd: 68456 KB
3.44046s	CWnd: 68460 KB
3.4414s	CWnd: 68464 KB
3.44235s	CWnd: 68468 KB
3.44329s	CWnd: 68472 KB
3.44424s	CWnd: 68476 KB
3.44518s	CWnd: 68480 KB
3.44612s	CWnd: 68484 KB
3.44707s	CWnd: 68488 KB
3.44801s	CWnd: 68492 KB
3.44896s	CWnd: 68496 KB
3.4499s	CWnd: 68500 KB
3.45084s	CWnd: 68504 KB
3.45179s	CWnd: 68508 KB
3.45273s	CWnd: 68512 KB
3.45368s	CWnd: 68516 KB
3.45462s	CWnd: 68520 KB
3.45556s	CWnd: 68524 KB
3.45651s	CWnd: 68528 KB
3.45745s	CWnd: 68532 KB
3.4584s	CWnd: 68536 KB
3.45934s	CWnd: 68540 KB
3.46028s	CWnd: 68544 KB
3.46123s	CWnd: 68548 KB
3.46217s	CWnd: 68552 KB
3.46312s	CWnd: 68556 KB
3.46406s	CWnd: 68560 KB
3.465s	CWnd: 68564 KB
3.46595s	CWnd: 68568 KB
3.46689s	CWnd: 68572 KB
3.46784s	CWnd: 68576 KB
3.46878s	CWnd: 68580 KB
3.46972s	CWnd: 68584 KB
3.47067s	CWnd: 68588 KB
3.47161s	CWnd: 68592 KB
3.47256s	CWnd: 68596 KB
3.4735s	CWnd: 68600 KB
3.47444s	CWnd: 68604 KB
3.47539s	CWnd: 68608 KB
3.47633s	CWnd: 68612 KB
3.47728s	CWnd: 68616 KB
3.47822s	CWnd: 68620 KB
3.47916s	CWnd: 68624 KB
3.48011s	CWnd: 68628 KB
3.48105s	CWnd: 68632 KB
3.482s	CWnd: 68636 KB
3.48294s	CWnd: 68640 KB
3.48388s	CWnd: 68644 KB
3.48483s	CWnd: 68648 KB
3.48577s	CWnd: 68652 KB
3.48672s	CWnd: 68656 KB
3.48766s	CWnd: 68660 KB
3.4886s	CWnd: 68664 KB
3.48955s	CWnd: 68668 KB
3.49049s	CWnd: 68672 KB
3.49144s	CWnd: 68676 KB
3.49238s	CWnd: 68680 KB
3.49332s	CWnd: 68684 KB
3.49427s	CWnd: 68688 KB
3.49521s	CWnd: 68692 KB
3.49616s	CWnd: 68696 KB
3.4971s	CWnd: 68700 KB
3.49804s	CWnd: 68704 KB
3.49899s	CWnd: 68708 KB
3.49993s	CWnd: 68712 KB
3.50088s	CWnd: 68716 KB
3.50182s	CWnd: 68720 KB
3.50276s	CWnd: 68724 KB
3.50371s	CWnd: 68728 KB
3.50465s	CWnd: 68732 KB
3.5056s	CWnd: 68736 KB
3.50654s	CWnd: 68740 KB
3.50748s	CWnd: 68744 KB
3.50843s	CWnd: 68748 KB
3.50937s	CWnd: 68752 KB
3.51032s	CWnd: 68756 KB
3.51126s	CWnd: 68760 KB
3.5122s	CWnd: 68764 KB
3.51315s	CWnd: 68768 KB
3.51409s	CWnd: 68772 KB
3.51504s	CWnd: 68776 KB
3.51598s	CWnd: 68780 KB
3.51692s	CWnd: 68784 KB
3.51787s	CWnd: 68788 KB
3.51881s	CWnd: 68792 KB
3.51976s	CWnd: 68796 KB
3.5207s	CWnd: 68800 KB
3.52164s	CWnd: 68804 KB
3.52259s	CWnd: 68808 KB
3.52353s	CWnd: 68812 KB
3.52448s	CWnd: 68816 KB
3.52542s	CWnd: 68820 KB
3.52636s	CWnd: 68824 KB
3.52731s	CWnd: 68828 KB
3.52825s	CWnd: 68832 KB
3.5292s	CWnd: 68836 KB
3.53014s	CWnd: 68840 KB
3.53108s	CWnd: 68844 KB
3.53203s	CWnd: 68848 KB
3.53297s	CWnd: 68852 KB
3.53392s	CWnd: 68856 KB
3.53486s	CWnd: 68860 KB
3.5358s	CWnd: 68864 KB
3.53675s	CWnd: 68868 KB
3.53769s	CWnd: 68872 KB
3.53864s	CWnd: 68876 KB
3.53958s	CWnd: 68880 KB
3.54052s	CWnd: 68884 KB
3.54147s	CWnd: 68888 KB
3.54241s	CWnd: 68892 KB
3.54336s	CWnd: 68896 KB
3.5443s	CWnd: 68900 KB
3.54524s	CWnd: 68904 KB
3.54619s	CWnd: 68908 KB
3.54713s	CWnd: 68912 KB
3.54808s	CWnd: 68916 KB
3.54902s	CWnd: 68920 KB
3.54996s	CWnd: 68924 KB
3.55091s	CWnd: 68928 KB
3.55185s	CWnd: 68932 KB
3.5528s	CWnd: 68936 KB
3.55374s	CWnd: 68940 KB
3.55468s	CWnd: 68944 KB
3.55563s	CWnd: 68948 KB
3.55657s	CWnd: 68952 KB
3.55752s	CWnd: 68956 KB
3.55846s	CWnd: 68960 KB
3.5594s	CWnd: 68964 KB
3.56035s	CWnd: 68968 KB
3.56129s	CWnd: 68972 KB
3.56224s	CWnd: 68976 KB
3.56318s	CWnd: 68980 KB
3.56412s	CWnd: 68984 KB
3.56507s	CWnd: 68988 KB
3.56601s	CWnd: 68992 KB
3.56696s	CWnd: 68996 KB
3.5679s	CWnd: 69000 KB
3.56884s	CWnd: 69004 KB
3.56979s	CWnd: 69008 KB
3.57073s	CWnd: 69012 KB
3.57168s	CWnd: 69016 KB
3.57262s	CWnd: 69020 KB
3.57356s	CWnd: 69024 KB
3.57451s	CWnd: 69028 KB
3.57545s	CWnd: 69032 KB
3.5764s	CWnd: 69036 KB
3.57734s	CWnd: 69040 KB
3.57828s	CWnd: 69044 KB
3.57923s	CWnd: 69048 KB
3.58017s	CWnd: 69052 KB
3.58112s	CWnd: 69056 KB
3.58206s	CWnd: 69060 KB
3.583s	CWnd: 69064 KB
3.58395s	CWnd: 69068 KB
3.58489s	CWnd: 69072 KB
3.58584s	CWnd: 69076 KB
3.58678s	CWnd: 69080 KB
3.58772s	CWnd: 69084 KB
3.58867s	CWnd: 69088 KB
3.58961s	CWnd: 69092 KB
3.59056s	CWnd: 69096 KB
3.5915s	CWnd: 69100 KB
3.59244s	CWnd: 69104 KB
3.59339s	CWnd: 69108 KB
3.59433s	CWnd: 69112 KB
3.59528s	CWnd: 69116 KB
3.59622s	CWnd: 69120 KB
3.59716s	CWnd: 69124 KB
3.59811s	CWnd: 69128 KB
3.59905s	CWnd: 69132 KB
3.6s	CWnd: 69136 KB
3.60094s	CWnd: 69140 KB
3.60188s	CWnd: 69144 KB
3.60283s	CWnd: 69148 KB
3.60377s	CWnd: 69152 KB
3.60472s	CWnd: 69156 KB
3.60566s	CWnd: 69160 KB
3.6066s	CWnd: 69164 KB
3.60755s	CWnd: 69168 KB
3.60849s	CWnd: 69172 KB
3.60944s	CWnd: 69176 KB
3.61038s	CWnd: 69180 KB
3.61132s	CWnd: 69184 KB
3.61227s	CWnd: 69188 KB
3.61321s	CWnd: 69192 KB
3.61416s	CWnd: 69196 KB
3.6151s	CWnd: 69200 KB
3.61604s	CWnd: 69204 KB
3.61699s	CWnd: 69208 KB
3.61793s	CWnd: 69212 KB
3.61888s	CWnd: 69216 KB
3.61982s	CWnd: 69220 KB
3.62076s	CWnd: 69224 KB
3.62171s	CWnd: 69228 KB
3.62265s	CWnd: 69232 KB
3.6236s	CWnd: 69236 KB
3.62454s	CWnd: 69240 KB
3.62548s	CWnd: 69244 KB
3.62643s	CWnd: 69248 KB
3.62737s	CWnd: 69252 KB
3.62832s	CWnd: 69256 KB
3.62926s	CWnd: 69260 KB
3.6302s	CWnd: 69264 KB
3.63115s	CWnd: 69268 KB
3.63209s	CWnd: 69272 KB
3.63304s	CWnd: 69276 KB
3.63398s	CWnd: 69280 KB
3.63492s	CWnd: 69284 KB
3.63587s	CWnd: 69288 KB
3.63681s	CWnd: 69292 KB
3.63776s	CWnd: 69296 KB
3.6387s	CWnd: 69300 KB
3.63964s	CWnd: 69304 KB
3.64059s	CWnd: 69308 KB
3.64153s	CWnd: 69312 KB
3.64248s	CWnd: 69316 KB
3.64342s	CWnd: 69320 KB
3.64436s	CWnd: 69324 KB
3.64531s	CWnd: 69328 KB
3.64625s	CWnd: 69332 KB
3.6472s	CWnd: 69336 KB
3.64814s	CWnd: 69340 KB
3.64908s	CWnd: 69344 KB
3.65003s	CWnd: 69348 KB
3.65097s	CWnd: 69352 KB
3.65192s	CWnd: 69356 KB
3.65286s	CWnd: 69360 KB
3.6538s	CWnd: 69364 KB
3.65475s	CWnd: 69368 KB
3.65569s	CWnd: 69372 KB
3.65664s	CWnd: 69376 KB
3.65758s	CWnd: 69380 KB
3.65852s	CWnd: 69384 KB
3.65947s	CWnd: 69388 KB
3.66041s	CWnd: 69392 KB
3.66136s	CWnd: 69396 KB
3.6623s	CWnd: 69400 KB
3.66324s	CWnd: 69404 KB
3.66419s	CWnd: 69408 KB
3.66513s	CWnd: 69412 KB
3.66608s	CWnd: 69416 KB
3.66702s	CWnd: 69420 KB
3.66796s	CWnd: 69424 KB
3.66891s	CWnd: 69428 KB
3.66985s	CWnd: 69432 KB
3.6708s	CWnd: 69436 KB
3.67174s	CWnd: 69440 KB
3.67268s	CWnd: 69444 KB
3.67363s	CWnd: 69448 KB
3.67457s	CWnd: 69452 KB
3.67552s	CWnd: 69456 KB
3.67646s	CWnd: 69460 KB
3.6774s	CWnd: 69464 KB
3.67835s	CWnd: 69468 KB
3.67929s	CWnd: 69472 KB
3.68024s	CWnd: 69476 KB
3.68118s	CWnd: 69480 KB
3.68212s	CWnd: 69484 KB
3.68307s	CWnd: 69488 KB
3.68401s	CWnd: 69492 KB
3.68496s	CWnd: 69496 KB
3.6859s	CWnd: 69500 KB
3.68684s	CWnd: 69504 KB
3.68779s	CWnd: 69508 KB
3.68873s	CWnd: 69512 KB
3.68968s	CWnd: 69516 KB
3.69062s	CWnd: 69520 KB
3.69156s	CWnd: 69524 KB
3.69251s	CWnd: 69528 KB
3.69345s	CWnd: 69532 KB
3.6944s	CWnd: 69536 KB
3.69534s	CWnd: 69540 KB
3.69628s	CWnd: 69544 KB
3.69723s	CWnd: 69548 KB
3.69817s	CWnd: 69552 KB
3.69912s	CWnd: 69556 KB
3.70006s	CWnd: 69560 KB
3.701s	CWnd: 69564 KB
3.70195s	CWnd: 69568 KB
3.70289s	CWnd: 69572 KB
3.70384s	CWnd: 69576 KB
3.70478s	CWnd: 69580 KB
3.70572s	CWnd: 69584 KB
3.70667s	CWnd: 69588 KB
3.70761s	CWnd: 69592 KB
3.70856s	CWnd: 69596 KB
3.7095s	CWnd: 69600 KB
3.71044s	CWnd: 69604 KB
3.71139s	CWnd: 69608 KB
3.71233s	CWnd: 69612 KB
3.71328s	CWnd: 69616 KB
3.71422s	CWnd: 69620 KB
3.71516s	CWnd: 69624 KB
3.71611s	CWnd: 69628 KB
3.71705s	CWnd: 69632 KB
3.718s	CWnd: 69636 KB
3.71894s	CWnd: 69640 KB
3.71988s	CWnd: 69644 KB
3.72083s	CWnd: 69648 KB
3.72177s	CWnd: 69652 KB
3.72272s	CWnd: 69656 KB
3.72366s	CWnd: 69660 KB
3.7246s	CWnd: 69664 KB
3.72555s	CWnd: 69668 KB
3.72649s	CWnd: 69672 KB
3.72744s	CWnd: 69676 KB
3.72838s	CWnd: 69680 KB
3.72932s	CWnd: 69684 KB
3.73027s	CWnd: 69688 KB
3.73121s	CWnd: 69692 KB
3.73216s	CWnd: 69696 KB
3.7331s	CWnd: 69700 KB
3.73404s	CWnd: 69704 KB
3.73499s	CWnd: 69708 KB
3.73593s	CWnd: 69712 KB
3.73688s	CWnd: 69716 KB
3.73782s	CWnd: 69720 KB
3.73876s	CWnd: 69724 KB
3.73971s	CWnd: 69728 KB
3.74065s	CWnd: 69732 KB
3.7416s	CWnd: 69736 KB
3.74254s	CWnd: 69740 KB
3.74348s	CWnd: 69744 KB
3.74443s	CWnd: 69748 KB
3.74537s	CWnd: 69752 KB
3.74632s	CWnd: 69756 KB
3.74726s	CWnd: 69760 KB
3.7482s	CWnd: 69764 KB
3.74915s	CWnd: 69768 KB
3.75009s	CWnd: 69772 KB
3.75104s	CWnd: 69776 KB
3.75198s	CWnd: 69780 KB
3.75292s	CWnd: 69784 KB
3.75387s	CWnd: 69788 KB
3.75481s	CWnd: 69792 KB
3.75576s	CWnd: 69796 KB
3.7567s	CWnd: 69800 KB
3.75764s	CWnd: 69804 KB
3.75859s	CWnd: 69808 KB
3.75953s	CWnd: 69812 KB
3.76048s	CWnd: 69816 KB
3.76142s	CWnd: 69820 KB
3.76236s	CWnd: 69824 KB
3.76331s	CWnd: 69828 KB
3.76425s	CWnd: 69832 KB
3.7652s	CWnd: 69836 KB
3.76614s	CWnd: 69840 KB
3.76708s	CWnd: 69844 KB
3.76803s	CWnd: 69848 KB
3.76897s	CWnd: 69852 KB
3.76992s	CWnd: 69856 KB
3.77086s	CWnd: 69860 KB
3.7718s	CWnd: 69864 KB
3.77275s	CWnd: 69868 KB
3.77369s	CWnd: 69872 KB
3.77464s	CWnd: 69876 KB
3.77558s	CWnd: 69880 KB
3.77652s	CWnd: 69884 KB
3.77747s	CWnd: 69888 KB
3.77841s	CWnd: 69892 KB
3.77936s	CWnd: 69896 KB
3.7803s	CWnd: 69900 KB
3.78124s	CWnd: 69904 KB
3.78219s	CWnd: 69908 KB
3.78313s	CWnd: 69912 KB
3.78408s	CWnd: 69916 KB
3.78502s	CWnd: 69920 KB
3.78596s	CWnd: 69924 KB
3.78691s	CWnd: 69928 KB
3.78785s	CWnd: 69932 KB
3.7888s	CWnd: 69936 KB
3.78974s	CWnd: 69940 KB
3.79068s	CWnd: 69944 KB
3.79163s	CWnd: 69948 KB
3.79257s	CWnd: 69952 KB
3.79352s	CWnd: 69956 KB
3.79446s	CWnd: 69960 KB
3.7954s	CWnd: 69964 KB
3.79635s	CWnd: 69968 KB
3.79729s	CWnd: 69972 KB
3.79824s	CWnd: 69976 KB
3.79918s	CWnd: 69980 KB
3.80012s	CWnd: 69984 KB
3.80107s	CWnd: 69988 KB
3.80201s	CWnd: 69992 KB
3.80296s	CWnd: 69996 KB
3.8039s	CWnd: 70000 KB
3.80484s	CWnd: 70004 KB
3.80579s	CWnd: 70008 KB
3.80673s	CWnd: 70012 KB
3.80768s	CWnd: 70016 KB
3.80862s	CWnd: 70020 KB
3.80956s	CWnd: 70024 KB
3.81051s	CWnd: 70028 KB
3.81145s	CWnd: 70032 KB
3.8124s	CWnd: 70036 KB
3.81334s	CWnd: 70040 KB
3.81428s	CWnd: 70044 KB
3.81523s	CWnd: 70048 KB
3.81617s	CWnd: 70052 KB
3.81712s	CWnd: 70056 KB
3.81806s	CWnd: 70060 KB
3.819s	CWnd: 70064 KB
3.81995s	CWnd: 70068 KB
3.82089s	CWnd: 70072 KB
3.82184s	CWnd: 70076 KB
3.82278s	CWnd: 70080 KB
3.82372s	CWnd: 70084 KB
3.82467s	CWnd: 70088 KB
3.82561s	CWnd: 70092 KB
3.82656s	CWnd: 70096 KB
3.8275s	CWnd: 70100 KB
3.82844s	CWnd: 70104 KB
3.82939s	CWnd: 70108 KB
3.83033s	CWnd: 70112 KB
3.83128s	CWnd: 70116 KB
3.83222s	CWnd: 70120 KB
3.83316s	CWnd: 70124 KB
3.83411s	CWnd: 70128 KB
3.83505s	CWnd: 70132 KB
3.836s	CWnd: 70136 KB
3.83694s	CWnd: 70140 KB
3.83788s	CWnd: 70144 KB
3.83883s	CWnd: 70148 KB
3.83977s	CWnd: 70152 KB
3.84072s	CWnd: 70156 KB
3.84166s	CWnd: 70160 KB
3.8426s	CWnd: 70164 KB
3.84355s	CWnd: 70168 KB
3.84449s	CWnd: 70172 KB
3.84544s	CWnd: 70176 KB
3.84638s	CWnd: 70180 KB
3.84732s	CWnd: 70184 KB
3.84827s	CWnd: 70188 KB
3.84921s	CWnd: 70192 KB
3.85016s	CWnd: 70196 KB
3.8511s	CWnd: 70200 KB
3.85204s	CWnd: 70204 KB
3.85299s	CWnd: 70208 KB
3.85393s	CWnd: 70212 KB
3.85488s	CWnd: 70216 KB
3.85582s	CWnd: 70220 KB
3.85676s	CWnd: 70224 KB
3.85771s	CWnd: 70228 KB
3.85865s	CWnd: 70232 KB
3.8596s	CWnd: 70236 KB
3.86054s	CWnd: 70240 KB
3.86148s	CWnd: 70244 KB
3.86243s	CWnd: 70248 KB
3.86337s	CWnd: 70252 KB
3.86432s	CWnd: 70256 KB
3.86526s	CWnd: 70260 KB
3.8662s	CWnd: 70264 KB
3.86715s	CWnd: 70268 KB
3.86809s	CWnd: 70272 KB
3.86904s	CWnd: 70276 KB
3.86998s	CWnd: 70280 KB
3.87092s	CWnd: 70284 KB
3.87187s	CWnd: 70288 KB
3.87281s	CWnd: 70292 KB
3.87376s	CWnd: 70296 KB
3.8747s	CWnd: 70300 KB
3.87564s	CWnd: 70304 KB
3.87659s	CWnd: 70308 KB
3.87753s	CWnd: 70312 KB
3.87848s	CWnd: 70316 KB
3.87942s	CWnd: 70320 KB
3.88036s	CWnd: 70324 KB
3.88131s	CWnd: 70328 KB
3.88225s	CWnd: 70332 KB
3.8832s	CWnd: 70336 KB
3.88414s	CWnd: 70340 KB
3.88508s	CWnd: 70344 KB
3.88603s	CWnd: 70348 KB
3.88697s	CWnd: 70352 KB
3.88792s	CWnd: 70356 KB
3.88886s	CWnd: 70360 KB
3.8898s	CWnd: 70364 KB
3.89075s	CWnd: 70368 KB
3.89169s	CWnd: 70372 KB
3.89264s	CWnd: 70376 KB
3.89358s	CWnd: 70380 KB
3.89452s	CWnd: 70384 KB
3.89547s	CWnd: 70388 KB
3.89641s	CWnd: 70392 KB
3.89736s	CWnd: 70396 KB
3.8983s	CWnd: 70400 KB
3.89924s	CWnd: 70404 KB
3.90019s	CWnd: 70408 KB
3.90113s	CWnd: 70412 KB
3.90208s	CWnd: 70416 KB
3.90302s	CWnd: 70420 KB
3.90396s	CWnd: 70424 KB
3.90491s	CWnd: 70428 KB
3.90585s	CWnd: 70432 KB
3.9068s	CWnd: 70436 KB
3.90774s	CWnd: 70440 KB
3.90868s	CWnd: 70444 KB
3.90963s	CWnd: 70448 KB
3.91057s	CWnd: 70452 KB
3.91152s	CWnd: 70456 KB
3.91246s	CWnd: 70460 KB
3.9134s	CWnd: 70464 KB
3.91435s	CWnd: 70468 KB
3.91529s	CWnd: 70472 KB
3.91624s	CWnd: 70476 KB
3.91718s	CWnd: 70480 KB
3.91812s	CWnd: 70484 KB
3.91907s	CWnd: 70488 KB
3.92001s	CWnd: 70492 KB
3.92096s	CWnd: 70496 KB
3.9219s	CWnd: 70500 KB
3.92284s	CWnd: 70504 KB
3.92379s	CWnd: 70508 KB
3.92473s	CWnd: 70512 KB
3.92568s	CWnd: 70516 KB
3.92662s	CWnd: 70520 KB
3.92756s	CWnd: 70524 KB
3.92851s	CWnd: 70528 KB
3.92945s	CWnd: 70532 KB
3.9304s	CWnd: 70536 KB
3.93134s	CWnd: 70540 KB
3.93228s	CWnd: 70544 KB
3.93323s	CWnd: 70548 KB
3.93417s	CWnd: 70552 KB
3.93512s	CWnd: 70556 KB
3.93606s	CWnd: 70560 KB
3.937s	CWnd: 70564 KB
3.93795s	CWnd: 70568 KB
3.93889s	CWnd: 70572 KB
3.93984s	CWnd: 70576 KB
3.94078s	CWnd: 70580 KB
3.94172s	CWnd: 70584 KB
3.94267s	CWnd: 70588 KB
3.94361s	CWnd: 70592 KB
3.94456s	CWnd: 70596 KB
3.9455s	CWnd: 70600 KB
3.94644s	CWnd: 70604 KB
3.94739s	CWnd: 70608 KB
3.94833s	CWnd: 70612 KB
3.94928s	CWnd: 70616 KB
3.95022s	CWnd: 70620 KB
3.95116s	CWnd: 70624 KB
3.95211s	CWnd: 70628 KB
3.95305s	CWnd: 70632 KB
3.954s	CWnd: 70636 KB
3.95494s	CWnd: 70640 KB
3.95588s	CWnd: 70644 KB
3.95683s	CWnd: 70648 KB
3.95777s	CWnd: 70652 KB
3.95872s	CWnd: 70656 KB
3.95966s	CWnd: 70660 KB
3.9606s	CWnd: 70664 KB
3.96155s	CWnd: 70668 KB
3.96249s	CWnd: 70672 KB
3.96344s	CWnd: 70676 KB
3.96438s	CWnd: 70680 KB
3.96532s	CWnd: 70684 KB
3.96627s	CWnd: 70688 KB
3.96721s	CWnd: 70692 KB
3.96816s	CWnd: 70696 KB
